seed,leaky_acc,base_acc,base_gender_DPD,base_gender_DI,base_age_DPD,base_age_DI,fr_acc,fr_age_DPD,fr_gender_DPD,gthr_acc,gthr_gender_DPD,gthr_age_DPD,xthr_acc,xthr_gender_DPD,xthr_age_DPD
42,0.7183205335489087,0.7047291835084882,0.0025384532179556496,0.9958120901182244,0.1804083703991164,0.7332259203672641,0.7061944219886823,0.30737804540007585,0.008921471065440834,0.705032336297494,0.0018053001622498899,0.1876026150034329,0.7020008084074374,0.0018024878312601356,0.00769600967209938
1,0.7076038145214189,0.6977647711791715,0.006587091718739058,0.9893389030310036,0.08637795043403018,0.8694873303661004,0.6972097482214037,0.21697516557996765,0.01174561693590681,0.6964528987335386,0.001257364705063213,0.08516792393633343,0.6922649982340179,0.0004506562789003965,0.0029053869291769674
7,0.7107160741111668,0.6986479719579369,0.0016383659053148536,0.9973101238477963,0.14270653542939782,0.7824955563455385,0.6979969954932399,0.25989875918266564,0.010520183924312865,0.6980971457185778,0.0021131699481641286,0.14084526752810556,0.6975963945918878,0.00017169194887567407,0.0047865731814784596
13,0.7147850401957357,0.702301892445199,0.014962416861151073,0.9762169443779083,0.18599940034270573,0.7260166136524863,0.703000948719229,0.2736884895867551,0.001414289615012887,0.7021021620811904,0.0007658857116361606,0.18268108951205608,0.7005043191691217,8.206246904263192e-05,0.0031485637940328326
21,0.7139319498786588,0.7008568173938884,0.0038931451535995087,0.9937086169296353,0.17868651757607745,0.7322618773642452,0.7008568173938884,0.2880071246344347,0.008580152438016686,0.7006587093259373,0.0036874342976551677,0.178210823457834,0.6999653310881085,0.000981472479586909,0.004122021828830036
99,0.7148912826650708,0.7038200678236585,0.010721572611778085,0.9828852547241972,0.19693109330383635,0.7107088899944771,0.7020746060243367,0.3054426477571816,0.0015493947891220827,0.7031218831039298,0.001836121272763891,0.1990606965494483,0.7014262916417315,0.0017603164303275909,0.005182014673878799
123,0.7147917615505288,0.7031020697333131,0.005572901760705573,0.9909097290878139,0.15872137000393327,0.7624343919680825,0.7038105359040534,0.2757496726758931,0.00733015642347945,0.7031020697333131,0.00010018001320277747,0.15961846842758165,0.7009766712210921,0.0016296586395937451,0.004824362349096889
2024,0.7089859437751004,0.6958835341365461,0.003901010741141353,0.993658262976686,0.15453293497035625,0.7723192791801361,0.6965361445783133,0.27447929895859796,0.006130649082605633,0.6959337349397591,0.00039449921610046346,0.15267144391018161,0.6961345381526104,0.00280709712640248,0.00518356115222296
